# JianYing Cloud Music Library
# AI Guidance: Use 'music_id' to reference. If not in cache, ask user to 'Sync Music' or use cloud API.
# Schema: identifier,title,duration_s,categories
music_id,title,duration_s,categories,url
7377830153311094835,压迫背景危险来临,88.0,unknown,https://v3-jianying.vlabvod.com/b260be31f632d7f8a889e8f45a07647a/69cf812c/video/tos/cn/tos-cn-ve-2774/og2yQ0OLPGKkfMCwvfL3CmZgj15AiEZhYfenDI/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMzFsNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NWY8PGY7OjdoNjhpaWgzNUBpamt5Znc5cmt5czMzNDlkM0AtMDUxLTMyNTQxYjUvNmMtYSMwbW1tMmRzcGRgLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772614612&l=202603041656522730779B4F2D45AED4EF
7377830677548910603,紧张刺激氛围感  Dramatic Epic Background,132.0,unknown,https://v9-jianying.vlabvod.com/83d6cc9fe32e25d7998bb66e4975654b/69cf82b2/video/tos/cn/tos-cn-ve-2774/oYDYCQvYD4t3KBWKgEffCMgGmFWxEmAtanoZ2B/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMW7sNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NGY3OTM6OzM6ZDM0NTdkOUBpMzhrcG05cnVkczMzNDlkM0A0X2MyYjNgNjIxYS4tYWM2YSNeMzRpMmRzb2RgLS1kYS9zcw%3D%3D&btag=c0000e00028000&dy_q=1772614958&l=202603041702379EC4254EB4D6CBEACB74
7377840722671880242,古风悲伤紧张急促  Autumn,114.0,unknown,https://v9-jianying.vlabvod.com/1f32b1fbd1725d04e7d88d9d51a7ff06/69cf82dd/video/tos/cn/tos-cn-ve-2774/oUuAsGxfxFapgwAaSBGIeb1HWgGzADLJMICSUe/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMQ-sNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=Mzs7aDs1aDtoaTU5OTc5Z0BpanY8NG45cmczczMzNDlkM0BjMjIxXmNiNjAxNjA1Xi5gYSMvYTFoMmQ0YWVgLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772615019&l=20260304170339B965141AF40F54D3319A
7377840886598043675,企业形象励志进取  Inspiring  Uplifting Motivational Corporate,140.0,unknown,https://v9-jianying.vlabvod.com/8740fc14e00b040e93dce8c943664f24/69cf97d2/video/tos/cn/tos-cn-ve-2774/owrQtUjSEFCHIYggYZqDNtgoKqWE3qmBrACfBf/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMv11Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=aGg5OWhmPDk6NzppZTloO0Bpam80cm85cnVkczMzNDlkM0AuMDUtX2BhNV4xNC82MzEuYSMxNV4uMmRjb2RgLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772620358&l=20260304183237A6CE99A6AE3E2AC29084
7377844125078849599,Android Hi Tech,109.0,unknown,https://v3-jianying.vlabvod.com/03b254a7924cb12c8238de2ca97f9eac/69cf9543/video/tos/cn/tos-cn-ve-2774/ok2e7RJIylzNAxKgfCLMFwFGAYGXGBnoesvahg/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMAW1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=N2c3PDpkNDllOGVlM2c1PEBpM3dnOXI5cmlwczMzNDlkM0AvYGJeX2JjNi8xMC02LmA2YSNnZF4vMmRjL2NgLS1kYTBzcw%3D%3D&btag=c0000e00028000&dy_q=1772619734&l=20260304182214943443ACE8B148689E95
7377848894715512895,紧张刺激氛围感  Of Cinemaatic Music,79.0,unknown,https://v5-jianying.vlabvod.com/fa8e9a5f4dcbead3a7e5900d86ea02b9/69cf97dd/video/tos/cn/tos-cn-ve-2774/oUfHYbHmMAgi0jwIQMVO5BBJMjFQpz1IBWsjit/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMqL1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NDloaTY5ZDk8OTw6OjRoZ0BpM2ZrbHM5cjZwczMzNDlkM0A2LWNjXzVgXl4xNTEzNjUvYSNsXjNlMmRzMmVgLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772620430&l=202603041833506BB7623642ED73CA3027
7377854023523682345,极简高级时尚节奏  Ambient Relax Background,195.0,unknown,https://v9-jianying.vlabvod.com/4433fca70788eed823737ad670fcd3b9/69cf82c8/video/tos/cn/tos-cn-ve-2774/oUdlFDZWsMiBuhOf9RIQRHBzBMWiiAuuAQzVyL/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMR7sNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=OzpoNDw3Omc8NzloN2ZkOEBpMzh4N3c5cnF2czMzNDlkM0BgYjZiMGIwXi0xYDAwYy5iYSNfXjVlMmRjaWJgLS1kYS9zcw%3D%3D&btag=c0000e00028000&dy_q=1772614917&l=2026030417015714CD48B32356B29D3BDD
7377854327560767529,很好吃So Tasty,98.0,unknown,https://v9-jianying.vlabvod.com/372d99529814f6995eba855589783442/69cf97c4/video/tos/cn/tos-cn-ve-2774/oc7W2fbj7QXsBzBMQW1iBYAmZgMiIIcbzrPWg5/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BM111Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=aTNlZ2Q3aTM8ZmVoMzNnPEBpM2V1OW85cmZwczMzNDlkM0BeYzNeMV8zX2IxMC4tMzYyYSNva25fMmRjY2VgLS1kYWFzcw%3D%3D&btag=80000e00028000&dy_q=1772620386&l=20260304183306A6CE99A6AE3E2AC2A78B
7377857345781467174,焦虑紧张急躁  Documentary Cinematic Inspiring Uplifting Main,156.0,unknown,https://v9-jianying.vlabvod.com/0c8396c5c323a9d71218028928e73c53/69cf82cf/video/tos/cn/tos-cn-ve-2774/oAECMDifhyeIWOtZlEYmVQFMXbADsBgACFopiB/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMS7sNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=OWY7NjNpNWY4aDZlPGgzPEBpanhmZ245cjw0czMzNDlkM0AxYy0xYjM0NWMxYDYwNDUvYSNfMmUyMmRjM2VgLS1kYTBzcw%3D%3D&btag=80000e00028000&dy_q=1772614963&l=202603041702439EC4254EB4D6CBEACFB6
7377857993109522444,时尚动感放克律动  Uplifting  Pops,99.0,unknown,https://v9-jianying.vlabvod.com/cb730ea42138cd319cf7f4818bedc192/69cf9559/video/tos/cn/tos-cn-ve-2774/oA0yAwfDCQsoZhmtNTfGiXKi8BSCwEaFFgDSYg/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BM4W1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=PGU6OmRnZGZoNjlkZzw5ZkBpajg0aHA5cjc1czMzNDlkM0AzX18tMWE1NTMxMTAyMC01YSMuLl8wMmRrYWNgLS1kYS9zcw%3D%3D&btag=c0000e00028000&dy_q=1772619766&l=2026030418224605AE0B1457E427BDFF42
7377863399638829119,霸气出场  Rock It Now Short Version,90.0,unknown,https://v5-jianying.vlabvod.com/a92b3abc723b0492c330bc09d7b14758/69cf97ea/video/tos/cn/tos-cn-ve-2774/oMzmgNqrVGIcdAjFEvVIeLeJeEYefxXEM3GKlA/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BM-L1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=OWUzNDNlaDppN2Q7aThpOkBpanRka2w5cnVwczMzNDlkM0BeX15gX2NfNi8xNF5jY15jYSNkYmI1MmRzc2VgLS1kYTBzcw%3D%3D&btag=80000e00028000&dy_q=1772620432&l=20260304183351C6C51A660FA53D40FAB0
7377864376453384219,影视氛围悲伤叙事  Dramatic Emotional Piano,146.0,unknown,https://v5-jianying.vlabvod.com/cc088e17a4514d7ea7c6f1620580417b/69cf9745/video/tos/cn/tos-cn-ve-2774/o0YWTiiPiIzIBRmMBQgL7QbCr2ZBAI323IGGQ/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMSJ1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=M2Y5ODs0PDk5OTs1NjY4Z0BpMzRpcHE5cjk0czMzNDlkM0A1X15hYjAvXzMxYi5fYi5eYSMxYm1xMmQ0ZGVgLS1kYS9zcw%3D%3D&btag=80000e00028000&dy_q=1772620211&l=202603041830119A0CF73EB7488E340E7D
7377866439233488906,古风热血好斗正气  武侠 动作 紧张 磅礴 大气 中国风  决战华山之巅,205.0,unknown,https://v5-jianying.vlabvod.com/739932a10332c3aed2fc8a98ee376caf/69cf979d/video/tos/cn/tos-cn-ve-2774/o0glfN88zMQXrEBfCfMEMOXDW5JxAFxQutMGYa/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BM-S1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=aWQ1Mzc0aWk6OjM2NzMzNEBpM2x4d3g5cms0czMzNDlkM0AzNGIyMGI1XmExLmMvMC5hYSNzYHMzMmRrZ2VgLS1kYS9zcw%3D%3D&btag=c0000e00028000&dy_q=1772620240&l=202603041830409BC2B4D671E6820C4292
7377868252183595019,提升环境背景  Uplifting Ambient Background,156.0,unknown,https://v5-jianying.vlabvod.com/085240be97d99ba7c589b53148d29cdb/69cf816c/video/tos/cn/tos-cn-ve-2774/okC9Qf3eDARmFantJjEd3ZIEYBDMR31gh5ZTRC/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BM-FsNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NGUzPDM4aDNoMzo5MzZnNEBpanF5aWo5cmxxczMzNDlkM0BeYjRhNC8tNi8xNWIzYzEzYSNvX2hoMmRjNWVgLS1kYTBzcw%3D%3D&btag=c0000e00028000&dy_q=1772614608&l=202603041656484F42E2AC01E66F1E57E0
7377872086175320083,中国风 讲述传说故事,123.0,unknown,https://v9-jianying.vlabvod.com/0a5d99adb4ced42dede9709fab9d0166/69cf9749/video/tos/cn/tos-cn-ve-2774/oAeQtDEEZCcfWOb4RggidYzYQCVmjvDULOyAFB/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMqS1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NGk0OjplZTczOzk8NztpaEBpMzs5ZXE5cjY1czMzNDlkM0AuMi0vMC8zNWAxNWFeXjYtYSNiamZpMmRrNGVgLS1kYS9zcw%3D%3D&btag=80000e00028000&dy_q=1772620238&l=202603041830378EC9C8B1AC03D3DDF9E3
7377876377242634259,抒情叙事氛围感  Through the Glass,129.0,unknown,https://v5-jianying.vlabvod.com/e3399c2b750e1335958ed80c5e5558b5/69cf9726/video/tos/cn/tos-cn-ve-2774/owg9DMnafCaHHAzXSgxFmLIBDQGebwAcueATbG/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMoJ1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=ZmZnNTY6ODxnOzM1Nzk5ZkBpM3Azc245cnRnczMzNDlkM0AxYV4uM2E1XjExNGFhYy1iYSNsZ2NpMmRjLWRgLS1kYTBzcw%3D%3D&btag=80000e00028000&dy_q=1772620197&l=20260304182957C1F5310E0779832182D4
7377881326097287231,技术视野  Ambient Corporate,125.0,unknown,https://v9-jianying.vlabvod.com/a8ec7cd24345a5f23043f4246357cb3c/69cf814b/video/tos/cn/tos-cn-ve-2774/ogUav6LvhQGnjIgFje2AevIlMeYbzPbBEDHHPC/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMqFsNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=M2VpNjg7Z2U8ZDk5Njo5ZUBpanJ1cGw5cnY2czMzNDlkM0BhNV42Ly41NTIxMjFhXjZiYSNja3IxMmRjbGNgLS1kYS9zcw%3D%3D&btag=c0000e00028000&dy_q=1772614606&l=20260304165646A92704B277E721D4C2F0
7377883533299353654,纪录片自由清新钢琴  Morning Breeze Piano Trailer,101.0,unknown,https://v5-jianying.vlabvod.com/07a1e1944eb61ebbbc1fa5e6dea1975b/69cf97e9/video/tos/cn/tos-cn-ve-2774/ogzeOvgXfCQKqWqggDZmKZBGFEACFtINphDYCl/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMUL1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=aDQ2ZmQ6Zmg1NTs2ZWQ5NUBpanE5PGw5cjY0czMzNDlkM0BeMjJeNDZfXzIxMGI1MC5fYSNlYV9uMmRrX2NgLS1kYS9zcw%3D%3D&btag=c0000e00028000&dy_q=1772620420&l=20260304183340C6C51A660FA53D40F0D9
7377887544996071443,时尚动感律动  Lets Play,103.0,unknown,https://v5-jianying.vlabvod.com/5d5112120aebedd4573a336989d8f106/69cf979e/video/tos/cn/tos-cn-ve-2774/oghnpDWZiIUmrvulPAxFiQXQTjdOAM0IQZBB8/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMCE1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NWllNjg2OTZlO2U4Nzc7M0Bpamh2anY5cm5yczMzNDlkM0A1XzQtMGMtNTMxYDI2Ni4vYSNrLnBfMmQ0X2VgLS1kYWFzcw%3D%3D&btag=80000e00028000&dy_q=1772620343&l=2026030418322307B2ECA897463FA92ABC
7377891919517091852,感性温馨氛围  Hope for the Future,175.0,unknown,https://v3-jianying.vlabvod.com/1a8ef85fa5751bd48f868adc22531232/69cf8371/video/tos/cn/tos-cn-ve-2774/ogAjT4QgIiiGyOCgcizWjBcAMMGhhrtfQBViVs/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMMNsNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=MzM3PDM3OjU6OGhoNDRlNkBpMzV0cnI5cmtyczMzNDlkM0AxNGJiXi8vXmExYi40YDNgYSNkazVeMmRzZ2VgLS1kYTBzcw%3D%3D&btag=c0000e00028000&dy_q=1772615106&l=202603041705068FB4D890F00CF6C58173
7377893381073324086,休闲之选爵士咖啡  Leisure Choice Jazz Coffee,121.0,unknown,https://v5-jianying.vlabvod.com/627a8cac34537cabf13a576b61627ef0/69cf9699/video/tos/cn/tos-cn-ve-2774/ogIiBzCMJxHv3LMLfeKGcAQaG0BeFDu4WMBhIG/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BM.d1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=OWc8aGg2ZTw0Zzc7ODw5ZUBpM3Rmbnk5cnI2czMzNDlkM0A0MGFjLWAxXzAxLzIxYTUtYSNjYDJvMmRjYWVgLS1kYTBzcw%3D%3D&btag=c0000e00028000&dy_q=1772620064&l=202603041827436E76D5021A86432C10C3
7377894081046808617,剧情忧伤的人们,220.0,unknown,https://v3-jianying.vlabvod.com/4580a4c66109e91c02be85d0f8c19dee/69cf9786/video/tos/cn/tos-cn-ve-2774/oMffzxYsMQEGayBZiCvLOiBIYqGgL9FdzAeUDY/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMbJ1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=PGRlZ2U2ZDc0ODM1NzszZUBpM3lkZ3A5cmhyczMzNDlkM0BeNDRiMi5gXi8xNGIuYzNeYSNqYmU2MmRjZGNgLS1kYS9zcw%3D%3D&btag=80000e00028000&dy_q=1772620202&l=20260304183002C1F5310E0779832187D3
7377896513336559679,梦想启航拼搏未来,121.0,unknown,https://v5-jianying.vlabvod.com/090f7e595557feb1676774be3bd58e0c/69cf95a2/video/tos/cn/tos-cn-ve-2774/oUdihIEi4BWT7QZIABVHHMv5vOirWxtXQ1mNI/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMDC1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=OWU7NThnPDVkMzc4OTZnM0Bpajd5cms5cnE2czMzNDlkM0A1XjAxMS0vXl4xMC8tMWE1YSNrajUwMmRrZmVgLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772619817&l=20260304182337F69179B42FBBF1B1F0BA
7377909262616315945,Promotion,251.0,unknown,https://v3-jianying.vlabvod.com/0f818ae2355081daebd9d78c062c3890/69cf95d6/video/tos/cn/tos-cn-ve-2774/o4TvnmwyfCBLg2D8tk0f42YgMFZQ5XzHYCEQAO/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMjW1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=ODU8OWQ4ZTs6ODVkaWVkNUBpajxycHE5cmlzczMzNDlkM0AvXy1hYzQvNi4xMS41MTYyYSNnbGxxMmQ0cGNgLS1kYS9zcw%3D%3D&btag=c0000e00030000&dy_q=1772619739&l=2026030418221963529AA3288ACEA6542D
7377912733365225508,Optimistic stimulus,164.0,unknown,https://v9-jianying.vlabvod.com/15e3fcd45c25ff716036eabd4f462627/69cf9616/video/tos/cn/tos-cn-ve-2774/oEsW9igPiDlIA9mMIhgcmQ3CrCZBA43QpI7BQ/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMGA1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NDRpZzU4ZTRmOmU4OmU3NkBpMztsZ3E5cjRoczMzNDlkM0BfYl8xLjEzXl4xY2M1NTMuYSNwZm9nMmQ0bGRgLS1kYS9zcw%3D%3D&btag=c0000e00028000&dy_q=1772619890&l=202603041824498A34885C153609099360
7377913833476802572,时尚动感放克律动  Funk Caravan Main,132.0,unknown,https://v9-jianying.vlabvod.com/14799d62b8d937f2fe33b7d2270002d7/69cf82bc/video/tos/cn/tos-cn-ve-2774/oAyFQR8bXIqQGVLMZEOYDe7gEeroAqeSyfNGIe/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMu7sNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NTQ5MzszOTg4OTU8PDs0O0BpamQ7ZnA5cnQ0czMzNDlkM0BfYjEtNS0wXjAxLjY2Li5fYSNrNDRfMmRza2NgLS1kYS9zcw%3D%3D&btag=80000e00028000&dy_q=1772614968&l=202603041702489EC4254EB4D6CBEAD494
7377919373934184467,向往美好生活  Sunny Side of the Stream,112.0,unknown,https://v5-jianying.vlabvod.com/91c77865583403bb8063d383027d925c/69cf97d9/video/tos/cn/tos-cn-ve-2774/o0g9BzSAVmaiWlis6sMQd3BhdTQfPcxivdMITB/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMD11Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=ZDtlN2RoZTg8ZWc1O2Q5aUBpamZweWs5cmg3czMzNDlkM0BeMTYwYF5eXy4xMDI2MTJhYSM0YV9eMmRjbmVgLS1kYTBzcw%3D%3D&btag=80000e00028000&dy_q=1772620393&l=202603041833134984F4EC5F5104ABE286
7377920387685074983,Inspired ambient02,84.0,unknown,https://v9-jianying.vlabvod.com/5e9d78dcc52a7f904e7d98edc369669e/69cf9580/video/tos/cn/tos-cn-ve-2774/oweviCmtZYWCZCrfpiQgZ5DmnhMFEAWiBgzmKX/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMHC1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=ZGU2N2g0ZDpmMzM0NmdpNEBpM2ttbW45cjg1czMzNDlkM0AyNmAuY2MzX2IxX2IxLTAyYSMwYzRpMmRrZ2NgLS1kYS9zcw%3D%3D&btag=80000e00028000&dy_q=1772619820&l=20260304182340782DF564D20FA95C2B92
7377921836289640460,紧张刺激氛围感  Evening Lights,317.0,unknown,https://v5-jianying.vlabvod.com/d104e9069950ac6e0994e8677b4168bc/69cf820b/video/tos/cn/tos-cn-ve-2774/oMJ0gezMGB6MLzfabfIq1JQrvCEYPGjANXzPVF/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMqFsNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=N2g7Nzg3NWg7aGU1Nzc3O0BpanN5dm05cmV0czMzNDlkM0A2NGA1Li5gX2AxL14uMjUzYSNlMG02MmRjaWNgLS1kYS9zcw%3D%3D&btag=c0000e00030000&dy_q=1772614606&l=2026030416564571B61F3C1F92A7615859
7377923268424861737,Silhouettes,145.0,unknown,https://v9-jianying.vlabvod.com/cedcd76520386cf1f3c72e4cc40047b3/69cf9748/video/tos/cn/tos-cn-ve-2774/oIBWRM0CwXnQaUWzfpiA7NFaOkA8xpke8rvBfM/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMCJ1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=aTxkN2kzM2U0ZTg4Zjo5Z0BpM3c6M245cnd0czMzNDlkM0BhXzBgNF40XzYxMzNeLS8yYSM0MmpnMmQ0NmNgLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772620215&l=202603041830150697961CE4C7B6D769B8
7377924387125512255,Inspiring Indie Pop01,130.0,unknown,https://v3-jianying.vlabvod.com/69a294a4fe37454fc718cbf8dd590cff/69cf82fd/video/tos/cn/tos-cn-ve-2774/ooMBdAiSjpBCsKQKEwB5iMigf5hQFzMWQjIXmz/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMY-sNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NTQ7OzQ7ZDM5aTw2PDU7NEBpamRpPHM5cmU3czMzNDlkM0AvY2EyMzBhXjQxNjAyM19gYSNiZmhsMmRzMWVgLS1kYTBzcw%3D%3D&btag=c0000e00028000&dy_q=1772615035&l=202603041703559DF3F29188BA362B0C07
7377928309395556393,坚韧的灵魂,148.0,unknown,https://v5-jianying.vlabvod.com/15815bafc589d9a5bf52ff5cfc19ded2/69cf82ba/video/tos/cn/tos-cn-ve-2774/oQE9RCZtIACfSMxiQmSgeMXMDBFUUVYDlkUqB6/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMK7sNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=OjRmODo8MzU4OTloaDw5NEBpM243eXc5cmQ4czMzNDlkM0AtXzUwMl4wXjAxNS4xLjBgYSMzbGYyMmRrXmVgLS1kYTBzcw%3D%3D&btag=80000e00028000&dy_q=1772614950&l=202603041702309DF3F29188BA362ACD8B
7377929381982930955,科技未来运动  Energetic Sport Electronic,106.0,unknown,https://v9-jianying.vlabvod.com/8961fd8d3583c4307fb91fdaefc46938/69cf9806/video/tos/cn/tos-cn-ve-2774/oAwffFeFaxMQbVz5anARIDLIHhBhoMihG2BKC2/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BM0L1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=Zzw1NjwzNGlpN2Q3aTtnNkBpajQ3a3k5cjc4czMzNDlkM0A0L14yYjItNTMxMTYtNTVhYSNhNF5zMmRzYGVgLS1kYWFzcw%3D%3D&btag=c0000e00028000&dy_q=1772620444&l=202603041834045CA947203A1302D30C21
7377933297086253119,Light Corporate02,135.0,unknown,https://v5-jianying.vlabvod.com/71f7625af5cf6dbe8fde2cce6fccf087/69cf8289/video/tos/cn/tos-cn-ve-2774/oMQ1EFZuREETCEDIYfGRL0gAELj5kigekLeKme/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMM7sNvr0PD1IN&mime_type=audio_mp4&qs=6&rc=NjU1NDs4ZzRpNmZmZzozNEBpMzw8cWo5cnE3czMzNDlkM0AtMDNeXzRhX2MxYjQvMWA1YSNtMTFfMmRrY2VgLS1kYWFzcw%3D%3D&btag=80000e00028000&dy_q=1772614914&l=2026030417015433C81E3961A351A0BF2F
7377935395164031015,卡点开心纯音乐欢快正能量,144.0,unknown,https://v3-jianying.vlabvod.com/b38eed64fb9a03754e11558106696ba8/69cf97d8/video/tos/cn/tos-cn-ve-2774/ocgElEl2mAcftNa8CDBNjKSYFguQDYfZztywEg/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMO11Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=OzxlZDZoNTg3aGZlZmQ6PEBpMzlnOXg5cjk4czMzNDlkM0BjNDMwNWI0NV4xYl8wMmIuYSNsMl9gMmRra2VgLS1kYTBzcw%3D%3D&btag=c0000e00028000&dy_q=1772620360&l=202603041832409CD750005C7C12107371
7377937174199928844,影视氛围悬疑紧张  Suspense Documentary,108.0,unknown,https://v9-jianying.vlabvod.com/86b9587f5342d5afe7252eecc59dbe4b/69cf971a/video/tos/cn/tos-cn-ve-2774/oUcmTk62DCVogZobgQFOYfCDPfSxcpPEAtBbBY/?a=1775&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=126&bt=126&ft=OV.Cu77JWH6BMWJ1Kvr0PD1IN&mime_type=audio_mp4&qs=6&rc=ZmdkaTk3OThlNmc6M2dmZUBpanJmNW45cjZpczMzNDlkM0AwLi02NTMuNV8xLjIuYjJjYSNncF80MmRzcWRgLS1kYS9zcw%3D%3D&btag=c0000e00028000&dy_q=1772620206&l=20260304183006D8284B010844153F7E56
